timestamp,open,high,low,close,volume,year_month
2018-12-01,4041.27000000,4299.99000000,3963.01000000,4190.02000000,44840.07348100,2018_12
2018-12-02,4190.98000000,4312.99000000,4103.04000000,4161.01000000,38912.15479000,2018_12
2018-12-03,4160.55000000,4179.00000000,3827.00000000,3884.01000000,49094.36916300,2018_12
2018-12-04,3884.76000000,4085.00000000,3781.00000000,3951.64000000,48489.55161300,2018_12
2018-12-05,3950.98000000,3970.00000000,3745.00000000,3769.84000000,44004.79944800,2018_12
2018-12-06,3768.44000000,3899.99000000,3500.00000000,3508.75000000,68378.79694300,2018_12
2018-12-07,3508.75000000,3549.99000000,3224.60000000,3403.55000000,95145.45744200,2018_12
2018-12-08,3403.57000000,3495.00000000,3222.00000000,3410.93000000,55365.94994900,2018_12
2018-12-09,3411.36000000,3658.00000000,3394.04000000,3545.37000000,45956.89329600,2018_12
2018-12-10,3548.49000000,3610.00000000,3370.11000000,3432.88000000,40989.24455300,2018_12
2018-12-11,3434.01000000,3480.00000000,3324.32000000,3380.39000000,35920.86415400,2018_12
2018-12-12,3379.23000000,3492.00000000,3350.00000000,3445.00000000,33922.93128600,2018_12
2018-12-13,3446.38000000,3460.00000000,3255.50000000,3302.06000000,40040.91701300,2018_12
2018-12-14,3302.06000000,3335.39000000,3177.00000000,3224.17000000,44492.98380700,2018_12
2018-12-15,3225.19000000,3276.50000000,3156.26000000,3211.72000000,29796.04143600,2018_12
2018-12-16,3211.71000000,3294.00000000,3186.00000000,3228.67000000,24628.80853800,2018_12
2018-12-17,3229.22000000,3585.00000000,3216.00000000,3509.08000000,66762.21638800,2018_12
2018-12-18,3509.03000000,3678.59000000,3424.47000000,3652.98000000,61369.61525700,2018_12
2018-12-19,3653.00000000,3912.73000000,3622.55000000,3662.22000000,94137.34101400,2018_12
2018-12-20,3660.01000000,4120.00000000,3635.00000000,4049.62000000,101543.83598600,2018_12
2018-12-21,4051.86000000,4139.99000000,3764.00000000,3838.66000000,82343.85011200,2018_12
2018-12-22,3840.25000000,3979.00000000,3785.00000000,3948.91000000,42822.35087200,2018_12
2018-12-23,3948.91000000,4021.53000000,3870.00000000,3929.71000000,40117.53152900,2018_12
2018-12-24,3929.71000000,4198.00000000,3924.83000000,4008.01000000,64647.80912900,2018_12
2018-12-25,4010.11000000,4020.00000000,3646.41000000,3745.79000000,62725.62943200,2018_12
2018-12-26,3745.56000000,3837.15000000,3656.74000000,3777.74000000,42629.37581700,2018_12
2018-12-27,3777.74000000,3813.98000000,3535.00000000,3567.91000000,44097.39291200,2018_12
2018-12-28,3567.89000000,3887.25000000,3540.04000000,3839.26000000,45964.30498700,2018_12
2018-12-29,3839.00000000,3892.00000000,3670.00000000,3695.32000000,38874.37390300,2018_12
2018-12-30,3696.71000000,3903.50000000,3657.90000000,3801.91000000,33222.36926200,2018_12
2018-12-31,3803.12000000,3810.00000000,3630.33000000,3702.90000000,29991.77835000,2018_12
