timestamp,open,high,low,close,volume,year_month
2018-08-01,7735.67000000,7750.00000000,7430.00000000,7604.58000000,42582.31293200,2018_08
2018-08-02,7600.08000000,7709.46000000,7455.72000000,7525.71000000,37665.69668400,2018_08
2018-08-03,7525.71000000,7540.00000000,7282.44000000,7418.78000000,44669.48604700,2018_08
2018-08-04,7412.27000000,7494.81000000,6926.00000000,7009.84000000,36288.42601000,2018_08
2018-08-05,7009.84000000,7089.87000000,6882.29000000,7024.19000000,32894.84978200,2018_08
2018-08-06,7024.19000000,7160.00000000,6821.00000000,6934.82000000,32760.19164300,2018_08
2018-08-07,6935.00000000,7150.46000000,6670.00000000,6720.06000000,45438.47350100,2018_08
2018-08-08,6720.63000000,6721.54000000,6123.00000000,6285.00000000,59550.53631900,2018_08
2018-08-09,6283.27000000,6622.81000000,6178.60000000,6529.79000000,51941.18511100,2018_08
2018-08-10,6529.79000000,6575.88000000,6026.39000000,6144.01000000,59034.97490200,2018_08
2018-08-11,6148.13000000,6488.00000000,5971.00000000,6232.35000000,47133.41855500,2018_08
2018-08-12,6222.55000000,6472.30000000,6130.00000000,6308.33000000,38567.77071200,2018_08
2018-08-13,6308.56000000,6545.00000000,6145.04000000,6246.35000000,53895.82878300,2018_08
2018-08-14,6248.25000000,6250.33000000,5880.00000000,6188.08000000,50186.74509100,2018_08
2018-08-15,6188.08000000,6609.00000000,6172.11000000,6267.16000000,68806.68702600,2018_08
2018-08-16,6265.27000000,6480.00000000,6205.60000000,6311.75000000,48515.25461800,2018_08
2018-08-17,6316.00000000,6585.00000000,6285.40000000,6584.49000000,57851.61080300,2018_08
2018-08-18,6579.04000000,6620.00000000,6288.00000000,6387.96000000,53742.32217200,2018_08
2018-08-19,6387.96000000,6541.00000000,6300.00000000,6477.53000000,45190.84799400,2018_08
2018-08-20,6477.53000000,6530.00000000,6220.00000000,6254.84000000,49435.55526000,2018_08
2018-08-21,6251.00000000,6500.00000000,6235.08000000,6480.00000000,41569.94740800,2018_08
2018-08-22,6479.98000000,6882.54000000,6251.20000000,6360.89000000,77909.39135900,2018_08
2018-08-23,6362.57000000,6576.99000000,6342.28000000,6525.01000000,40358.16682500,2018_08
2018-08-24,6525.00000000,6725.00000000,6440.50000000,6681.64000000,38305.67532200,2018_08
2018-08-25,6686.98000000,6789.00000000,6650.61000000,6733.64000000,19220.50592900,2018_08
2018-08-26,6733.64000000,6775.27000000,6568.00000000,6700.00000000,20107.29720800,2018_08
2018-08-27,6700.00000000,6940.51000000,6646.50000000,6908.64000000,37747.07874700,2018_08
2018-08-28,6907.26000000,7135.00000000,6860.00000000,7076.11000000,48352.91716300,2018_08
2018-08-29,7077.00000000,7133.81000000,6912.34000000,7031.22000000,43252.48739200,2018_08
2018-08-30,7033.21000000,7063.63000000,6784.81000000,6984.84000000,44716.77462000,2018_08
2018-08-31,6984.84000000,7089.00000000,6888.00000000,7011.21000000,40467.40063800,2018_08
