timestamp,open,high,low,close,volume,year_month
2019-05-01,5321.94000000,5402.00000000,5316.20000000,5383.20000000,17217.47321600,2019_05
2019-05-02,5383.20000000,5538.00000000,5370.00000000,5492.87000000,22795.78783500,2019_05
2019-05-03,5494.81000000,5844.00000000,5477.57000000,5772.69000000,46297.17284900,2019_05
2019-05-04,5770.62000000,5900.00000000,5587.45000000,5829.45000000,39682.40899100,2019_05
2019-05-05,5829.83000000,5839.90000000,5696.00000000,5775.62000000,23822.54377500,2019_05
2019-05-06,5773.18000000,5805.00000000,5619.14000000,5747.79000000,25256.59632500,2019_05
2019-05-07,5749.92000000,6028.41000000,5747.74000000,5846.34000000,39905.06442200,2019_05
2019-05-08,5846.34000000,6014.72000000,5772.20000000,5987.29000000,23074.18690700,2019_05
2019-05-09,5986.66000000,6224.55000000,5983.71000000,6209.18000000,27453.01143600,2019_05
2019-05-10,6209.95000000,6468.92000000,6172.00000000,6373.33000000,36623.61079000,2019_05
2019-05-11,6375.16000000,7343.99000000,6372.85000000,7076.22000000,74022.42439300,2019_05
2019-05-12,7076.24000000,7521.78000000,6750.00000000,6967.31000000,86948.97533900,2019_05
2019-05-13,6968.24000000,8100.00000000,6870.00000000,7790.71000000,85804.73533300,2019_05
2019-05-14,7795.62000000,8366.00000000,7599.56000000,7947.56000000,76583.72260300,2019_05
2019-05-15,7945.26000000,8249.00000000,7850.00000000,8169.87000000,37884.32721100,2019_05
2019-05-16,8169.08000000,8320.00000000,7705.00000000,7866.59000000,69630.51399600,2019_05
2019-05-17,7868.67000000,7925.00000000,6913.00000000,7355.26000000,88752.00815900,2019_05
2019-05-18,7355.28000000,7458.00000000,7156.61000000,7257.45000000,37054.94477900,2019_05
2019-05-19,7257.32000000,8275.09000000,7243.08000000,8148.48000000,65577.44205800,2019_05
2019-05-20,8147.94000000,8156.03000000,7553.00000000,7938.15000000,65859.20856400,2019_05
2019-05-21,7937.16000000,8042.32000000,7771.00000000,7904.87000000,52301.75224700,2019_05
2019-05-22,7904.48000000,8016.00000000,7465.00000000,7628.43000000,49136.99458900,2019_05
2019-05-23,7627.80000000,7940.98000000,7461.00000000,7851.51000000,49648.18470100,2019_05
2019-05-24,7849.95000000,8130.00000000,7766.00000000,7964.87000000,46664.78532500,2019_05
2019-05-25,7964.52000000,8091.80000000,7908.34000000,8025.41000000,28414.32881700,2019_05
2019-05-26,8023.00000000,8740.00000000,7833.42000000,8614.43000000,49652.14456700,2019_05
2019-05-27,8612.54000000,8908.32000000,8589.00000000,8756.32000000,51886.76879300,2019_05
2019-05-28,8752.52000000,8798.49000000,8510.63000000,8715.64000000,31470.55153400,2019_05
2019-05-29,8716.87000000,8750.00000000,8406.60000000,8645.68000000,33880.86592200,2019_05
2019-05-30,8646.50000000,9074.26000000,8005.00000000,8269.54000000,70379.99852100,2019_05
2019-05-31,8267.10000000,8594.00000000,8108.50000000,8555.00000000,44727.49162000,2019_05
