timestamp,open,high,low,close,volume,year_month
2019-11-01,9140.86000000,9279.00000000,9030.00000000,9231.61000000,43594.81411500,2019_11
2019-11-02,9231.40000000,9373.74000000,9186.21000000,9289.52000000,28923.06082800,2019_11
2019-11-03,9289.85000000,9362.57000000,9066.14000000,9194.71000000,27894.37827900,2019_11
2019-11-04,9196.46000000,9513.68000000,9115.84000000,9393.35000000,45894.45627700,2019_11
2019-11-05,9392.40000000,9454.95000000,9175.76000000,9308.66000000,45935.87366500,2019_11
2019-11-06,9307.73000000,9440.91000000,9250.01000000,9339.05000000,37336.17037200,2019_11
2019-11-07,9339.16000000,9375.00000000,9101.00000000,9216.20000000,39117.47085300,2019_11
2019-11-08,9214.00000000,9261.00000000,8696.00000000,8773.73000000,62107.28924300,2019_11
2019-11-09,8773.74000000,8880.00000000,8724.88000000,8809.41000000,29469.48140500,2019_11
2019-11-10,8809.18000000,9147.19000000,8750.00000000,9039.47000000,34422.02979700,2019_11
2019-11-11,9040.16000000,9072.32000000,8618.68000000,8733.27000000,44888.05354500,2019_11
2019-11-12,8733.36000000,8888.00000000,8567.60000000,8821.94000000,40366.62947100,2019_11
2019-11-13,8821.91000000,8844.99000000,8702.00000000,8777.12000000,26810.11691800,2019_11
2019-11-14,8777.54000000,8800.00000000,8582.60000000,8646.68000000,33468.46896100,2019_11
2019-11-15,8646.38000000,8790.00000000,8400.00000000,8471.73000000,46087.41775100,2019_11
2019-11-16,8471.62000000,8543.00000000,8400.00000000,8491.02000000,20902.29975200,2019_11
2019-11-17,8490.74000000,8635.00000000,8350.68000000,8502.40000000,27009.03708200,2019_11
2019-11-18,8502.87000000,8503.52000000,8060.00000000,8187.17000000,43017.69094000,2019_11
2019-11-19,8186.50000000,8218.63000000,8003.00000000,8133.64000000,43556.06102500,2019_11
2019-11-20,8133.83000000,8264.29000000,8038.40000000,8098.01000000,32466.23098000,2019_11
2019-11-21,8098.56000000,8134.73000000,7500.00000000,7627.74000000,58418.78026100,2019_11
2019-11-22,7627.79000000,7750.00000000,6790.00000000,7268.23000000,126603.14025900,2019_11
2019-11-23,7268.23000000,7344.48000000,7080.01000000,7311.57000000,50449.89475500,2019_11
2019-11-24,7311.10000000,7330.39000000,6861.00000000,6903.28000000,67890.20648300,2019_11
2019-11-25,6900.23000000,7377.69000000,6515.00000000,7109.57000000,119645.73519700,2019_11
2019-11-26,7109.99000000,7340.00000000,7017.48000000,7156.14000000,65722.39769000,2019_11
2019-11-27,7154.75000000,7655.00000000,6840.00000000,7508.52000000,92452.87349000,2019_11
2019-11-28,7507.90000000,7643.00000000,7360.00000000,7419.49000000,56933.98110900,2019_11
2019-11-29,7418.52000000,7850.00000000,7362.30000000,7739.68000000,60745.30087300,2019_11
2019-11-30,7740.99000000,7810.00000000,7441.00000000,7541.89000000,46989.43361900,2019_11
