timestamp,open,high,low,close,volume,year_month
2020-11-01,13791.00000000,13895.00000000,13603.00000000,13761.50000000,36285.64852600,2020_11
2020-11-02,13761.49000000,13830.00000000,13195.05000000,13549.37000000,64566.42190800,2020_11
2020-11-03,13549.63000000,14066.11000000,13284.99000000,14023.53000000,74115.63078700,2020_11
2020-11-04,14023.53000000,14259.00000000,13525.00000000,14144.01000000,93016.98826200,2020_11
2020-11-05,14144.01000000,15750.00000000,14093.56000000,15590.02000000,143741.52267300,2020_11
2020-11-06,15590.02000000,15960.00000000,15166.00000000,15579.92000000,122618.19769500,2020_11
2020-11-07,15579.93000000,15753.52000000,14344.22000000,14818.30000000,101431.20655300,2020_11
2020-11-08,14818.30000000,15650.00000000,14703.88000000,15475.10000000,65547.17857400,2020_11
2020-11-09,15475.10000000,15840.00000000,14805.54000000,15328.41000000,108976.33413400,2020_11
2020-11-10,15328.41000000,15460.00000000,15072.46000000,15297.21000000,61681.91960600,2020_11
2020-11-11,15297.21000000,15965.00000000,15272.68000000,15684.24000000,78469.74645800,2020_11
2020-11-12,15684.25000000,16340.70000000,15440.64000000,16291.86000000,102196.35659200,2020_11
2020-11-13,16291.85000000,16480.00000000,15952.35000000,16320.70000000,75691.88101400,2020_11
2020-11-14,16320.04000000,16326.99000000,15670.00000000,16070.45000000,59116.34717900,2020_11
2020-11-15,16069.56000000,16180.00000000,15774.72000000,15957.00000000,43596.84151300,2020_11
2020-11-16,15957.00000000,16880.00000000,15864.00000000,16713.57000000,81300.67592400,2020_11
2020-11-17,16713.08000000,17858.82000000,16538.00000000,17659.38000000,115221.40310200,2020_11
2020-11-18,17659.38000000,18476.93000000,17214.45000000,17776.12000000,149019.78813400,2020_11
2020-11-19,17777.75000000,18179.80000000,17335.65000000,17802.82000000,93009.56100800,2020_11
2020-11-20,17802.81000000,18815.22000000,17740.04000000,18655.67000000,88423.01848900,2020_11
2020-11-21,18655.66000000,18965.90000000,18308.58000000,18703.80000000,75577.45839400,2020_11
2020-11-22,18703.80000000,18750.00000000,17610.86000000,18414.43000000,81645.73777800,2020_11
2020-11-23,18413.88000000,18766.00000000,18000.00000000,18368.00000000,82961.50609300,2020_11
2020-11-24,18368.01000000,19418.97000000,18018.00000000,19160.01000000,113581.50924100,2020_11
2020-11-25,19160.00000000,19484.21000000,18500.27000000,18719.11000000,93266.57688700,2020_11
2020-11-26,18718.83000000,18915.03000000,16188.00000000,17149.47000000,181005.24669300,2020_11
2020-11-27,17149.47000000,17457.62000000,16438.08000000,17139.52000000,85297.02478700,2020_11
2020-11-28,17139.53000000,17880.49000000,16865.56000000,17719.85000000,64910.69997000,2020_11
2020-11-29,17719.84000000,18360.05000000,17517.00000000,18184.99000000,55329.01630300,2020_11
2020-11-30,18185.00000000,19863.16000000,18184.99000000,19695.87000000,115463.46688800,2020_11
