timestamp,open,high,low,close,volume,year_month
2017-10-01,4378.49000000,4406.52000000,4240.04000000,4378.48000000,726.96368500,2017_10
2017-10-02,4400.00000000,4561.63000000,4360.00000000,4380.00000000,655.75697400,2017_10
2017-10-03,4380.00000000,4467.33000000,4180.80000000,4310.00000000,1082.32356300,2017_10
2017-10-04,4314.90000000,4373.00000000,4142.00000000,4208.59000000,868.46510100,2017_10
2017-10-05,4208.59000000,4355.00000000,4110.00000000,4292.43000000,779.13863800,2017_10
2017-10-06,4318.99000000,4417.00000000,4292.00000000,4369.00000000,506.52917600,2017_10
2017-10-07,4369.00000000,4479.50000000,4312.56000000,4423.00000000,297.59750000,2017_10
2017-10-08,4425.00000000,4658.00000000,4425.00000000,4640.00000000,518.46200400,2017_10
2017-10-09,4640.00000000,4889.98000000,4550.00000000,4786.95000000,646.46314500,2017_10
2017-10-10,4786.95000000,4960.00000000,4680.59000000,4783.06000000,1043.22177300,2017_10
2017-10-11,4783.06000000,4881.61000000,4710.00000000,4821.43000000,753.42939600,2017_10
2017-10-12,4821.43000000,5439.99000000,4810.16000000,5430.00000000,1276.70148200,2017_10
2017-10-13,5439.99000000,5846.17000000,5379.84000000,5649.98000000,1879.82762000,2017_10
2017-10-14,5650.00000000,5900.00000000,5580.01000000,5869.99000000,970.75904600,2017_10
2017-10-15,5855.03000000,5922.30000000,5400.01000000,5709.99000000,1343.52337500,2017_10
2017-10-16,5710.00000000,5788.91000000,5585.19000000,5760.02000000,1528.99646200,2017_10
2017-10-17,5760.00000000,5774.98000000,5508.63000000,5595.00000000,1429.86937600,2017_10
2017-10-18,5595.00000000,5596.00000000,5037.95000000,5512.06000000,2317.80437300,2017_10
2017-10-19,5513.00000000,5710.00000000,5490.26000000,5683.90000000,1881.72210700,2017_10
2017-10-20,5683.31000000,6110.00000000,5600.00000000,6010.01000000,1972.97722000,2017_10
2017-10-21,6013.72000000,6171.00000000,5850.03000000,6024.97000000,1664.30769300,2017_10
2017-10-22,6003.27000000,6060.00000000,5720.03000000,5950.02000000,1362.09221600,2017_10
2017-10-23,5975.00000000,6080.00000000,5621.03000000,5915.93000000,1812.55771500,2017_10
2017-10-24,5909.47000000,5925.00000000,5450.00000000,5477.03000000,2580.41876700,2017_10
2017-10-25,5506.92000000,5704.96000000,5286.98000000,5689.99000000,2282.81320500,2017_10
2017-10-26,5670.10000000,5939.99000000,5650.00000000,5861.77000000,1972.96588200,2017_10
2017-10-27,5861.77000000,5980.00000000,5649.24000000,5768.83000000,1403.70641600,2017_10
2017-10-28,5768.79000000,5850.02000000,5630.03000000,5719.64000000,1276.75441200,2017_10
2017-10-29,5709.98000000,6189.88000000,5648.01000000,6169.98000000,1804.77817300,2017_10
2017-10-30,6133.01000000,6248.68000000,6030.00000000,6120.50000000,1473.68704300,2017_10
2017-10-31,6120.52000000,6498.01000000,6100.00000000,6463.00000000,1511.77492500,2017_10
