timestamp,open,high,low,close,volume,year_month
2021-04-01,58739.46000000,59490.00000000,57935.45000000,58720.44000000,47415.61722000,2021_04
2021-04-02,58720.45000000,60200.00000000,58428.57000000,58950.01000000,47382.41878100,2021_04
2021-04-03,58950.01000000,59791.72000000,56880.00000000,57051.94000000,47409.85211300,2021_04
2021-04-04,57051.95000000,58492.85000000,56388.00000000,58202.01000000,41314.08197300,2021_04
2021-04-05,58202.01000000,59272.00000000,56777.77000000,59129.99000000,54258.01579000,2021_04
2021-04-06,59129.99000000,59495.24000000,57413.02000000,57991.15000000,54201.00072700,2021_04
2021-04-07,57990.03000000,58655.00000000,55473.00000000,55953.45000000,71228.40565900,2021_04
2021-04-08,55953.44000000,58153.31000000,55700.00000000,58077.52000000,44283.14701900,2021_04
2021-04-09,58077.52000000,58894.90000000,57654.00000000,58142.54000000,40831.88491100,2021_04
2021-04-10,58142.55000000,61500.00000000,57900.01000000,59769.13000000,69906.42411700,2021_04
2021-04-11,59769.13000000,60699.00000000,59232.52000000,60002.43000000,41156.71539100,2021_04
2021-04-12,59998.80000000,61300.00000000,59350.59000000,59860.00000000,56375.03711700,2021_04
2021-04-13,59860.01000000,63777.77000000,59805.15000000,63575.00000000,82848.68874600,2021_04
2021-04-14,63575.01000000,64854.00000000,61301.00000000,62959.53000000,82616.34399300,2021_04
2021-04-15,62959.53000000,63800.00000000,62020.00000000,63159.98000000,51649.70034000,2021_04
2021-04-16,63158.74000000,63520.61000000,60000.00000000,61334.80000000,91764.13988400,2021_04
2021-04-17,61334.81000000,62506.05000000,59580.91000000,60006.66000000,58912.25612800,2021_04
2021-04-18,60006.67000000,60499.00000000,50931.30000000,56150.01000000,124882.13182400,2021_04
2021-04-19,56150.01000000,57526.81000000,54221.58000000,55633.14000000,78229.04226700,2021_04
2021-04-20,55633.14000000,57076.24000000,53329.96000000,56425.00000000,72744.48215100,2021_04
2021-04-21,56425.00000000,56757.91000000,53536.02000000,53787.63000000,66984.75690900,2021_04
2021-04-22,53787.62000000,55521.48000000,50500.00000000,51690.96000000,104656.63133700,2021_04
2021-04-23,51690.95000000,52131.85000000,47500.00000000,51125.14000000,132230.78071900,2021_04
2021-04-24,51110.56000000,51166.22000000,48657.14000000,50047.84000000,55361.51257300,2021_04
2021-04-25,50047.84000000,50567.91000000,46930.00000000,49066.77000000,58255.64500400,2021_04
2021-04-26,49066.76000000,54356.62000000,48753.44000000,54001.39000000,86310.80212400,2021_04
2021-04-27,54001.38000000,55460.00000000,53222.00000000,55011.97000000,54064.03467500,2021_04
2021-04-28,55011.97000000,56428.00000000,53813.16000000,54846.22000000,55130.45901500,2021_04
2021-04-29,54846.23000000,55195.84000000,52330.94000000,53555.00000000,52486.01945500,2021_04
2021-04-30,53555.00000000,57963.00000000,53013.01000000,57694.27000000,68578.91004500,2021_04
