timestamp,open,high,low,close,volume,year_month
2019-10-01,8289.97000000,8500.00000000,8173.05000000,8292.44000000,43479.58742000,2019_10
2019-10-02,8292.67000000,8373.91000000,8151.22000000,8359.94000000,26243.38664400,2019_10
2019-10-03,8360.00000000,8393.00000000,8060.00000000,8223.96000000,30488.28405800,2019_10
2019-10-04,8224.43000000,8232.41000000,8005.00000000,8137.13000000,26476.33040400,2019_10
2019-10-05,8137.09000000,8183.41000000,8012.98000000,8126.19000000,21907.61556400,2019_10
2019-10-06,8127.55000000,8153.87000000,7785.00000000,7854.25000000,34676.10404900,2019_10
2019-10-07,7855.30000000,8299.92000000,7762.00000000,8190.09000000,52202.07229700,2019_10
2019-10-08,8190.82000000,8325.00000000,8088.75000000,8168.39000000,35452.65742300,2019_10
2019-10-09,8170.79000000,8670.00000000,8115.00000000,8560.74000000,55038.70437800,2019_10
2019-10-10,8562.15000000,8644.00000000,8414.52000000,8558.03000000,39137.94616700,2019_10
2019-10-11,8557.82000000,8779.51000000,8212.38000000,8258.50000000,50405.28441800,2019_10
2019-10-12,8257.95000000,8400.00000000,8250.00000000,8300.09000000,21339.33409800,2019_10
2019-10-13,8301.98000000,8451.37000000,8160.00000000,8275.01000000,27840.73995300,2019_10
2019-10-14,8275.24000000,8388.85000000,8203.00000000,8348.20000000,29810.66325300,2019_10
2019-10-15,8346.86000000,8403.00000000,8090.00000000,8159.29000000,32773.06247600,2019_10
2019-10-16,8159.30000000,8181.16000000,7917.00000000,7991.74000000,34733.59396600,2019_10
2019-10-17,7995.02000000,8124.92000000,7929.03000000,8070.58000000,29656.94915800,2019_10
2019-10-18,8070.71000000,8115.00000000,7816.01000000,7947.01000000,31353.18141600,2019_10
2019-10-19,7946.89000000,8098.10000000,7866.92000000,7948.01000000,26627.88938800,2019_10
2019-10-20,7949.87000000,8297.00000000,7870.00000000,8223.35000000,34286.45265400,2019_10
2019-10-21,8223.35000000,8333.00000000,8142.03000000,8197.27000000,30448.67953900,2019_10
2019-10-22,8197.28000000,8297.99000000,8000.00000000,8020.00000000,34651.82866300,2019_10
2019-10-23,8020.06000000,8047.59000000,7300.00000000,7466.62000000,63897.45709800,2019_10
2019-10-24,7468.47000000,7503.68000000,7337.99000000,7412.41000000,32714.38326500,2019_10
2019-10-25,7412.41000000,8799.00000000,7361.00000000,8655.02000000,90748.21817400,2019_10
2019-10-26,8655.88000000,10370.00000000,8470.38000000,9230.00000000,162588.58541300,2019_10
2019-10-27,9230.00000000,9794.98000000,9074.34000000,9529.93000000,93833.54160400,2019_10
2019-10-28,9528.23000000,9902.10000000,9160.00000000,9205.14000000,80174.21732300,2019_10
2019-10-29,9204.45000000,9550.00000000,9072.00000000,9407.62000000,64158.46244600,2019_10
2019-10-30,9407.62000000,9409.84000000,9001.01000000,9154.72000000,55241.78643400,2019_10
2019-10-31,9154.02000000,9405.00000000,8913.00000000,9140.85000000,54376.02490200,2019_10
