timestamp,open,high,low,close,volume,year_month
2018-04-01,6922.00000000,7049.98000000,6430.00000000,6813.01000000,44071.43046300,2018_04
2018-04-02,6813.01000000,7125.00000000,6765.00000000,7056.00000000,32123.56007200,2018_04
2018-04-03,7063.97000000,7520.00000000,7011.01000000,7405.21000000,37787.33181100,2018_04
2018-04-04,7405.21000000,7427.52000000,6707.00000000,6796.10000000,42227.18380400,2018_04
2018-04-05,6796.10000000,6902.00000000,6566.69000000,6770.76000000,39029.73146000,2018_04
2018-04-06,6770.00000000,6850.00000000,6500.00000000,6601.39000000,27455.01192000,2018_04
2018-04-07,6601.39000000,7070.00000000,6586.28000000,6895.80000000,32269.57826700,2018_04
2018-04-08,6895.81000000,7109.13000000,6880.00000000,7018.00000000,21427.67316500,2018_04
2018-04-09,7011.04000000,7185.00000000,6611.00000000,6782.72000000,34078.29720600,2018_04
2018-04-10,6781.55000000,6890.00000000,6656.00000000,6843.90000000,22326.72809500,2018_04
2018-04-11,6839.56000000,6990.00000000,6787.00000000,6953.79000000,23997.87117700,2018_04
2018-04-12,6953.78000000,8012.23000000,6743.20000000,7923.00000000,64861.59598700,2018_04
2018-04-13,7922.99000000,8233.39000000,7732.00000000,7877.41000000,55044.52314800,2018_04
2018-04-14,7877.48000000,8186.00000000,7810.00000000,7999.01000000,31621.28635700,2018_04
2018-04-15,8004.00000000,8429.54000000,7999.02000000,8355.00000000,27946.72044400,2018_04
2018-04-16,8355.07000000,8419.00000000,7867.00000000,8064.92000000,36664.06971500,2018_04
2018-04-17,8064.92000000,8173.70000000,7825.40000000,7885.02000000,32152.60356700,2018_04
2018-04-18,7890.96000000,8236.43000000,7868.00000000,8173.00000000,26969.04457000,2018_04
2018-04-19,8173.99000000,8296.00000000,8080.00000000,8278.00000000,27113.84746400,2018_04
2018-04-20,8273.84000000,8930.00000000,8177.09000000,8856.98000000,39795.33748500,2018_04
2018-04-21,8852.12000000,9035.00000000,8565.00000000,8915.31000000,40872.22990900,2018_04
2018-04-22,8915.31000000,9020.67000000,8727.68000000,8787.02000000,29458.25348000,2018_04
2018-04-23,8785.70000000,8985.00000000,8745.00000000,8934.01000000,25838.11470900,2018_04
2018-04-24,8934.00000000,9731.01000000,8922.00000000,9619.99000000,46268.79010600,2018_04
2018-04-25,9618.96000000,9759.82000000,8730.00000000,8869.99000000,81110.03758900,2018_04
2018-04-26,8869.99000000,9307.48000000,8651.62000000,9266.00000000,43300.30424500,2018_04
2018-04-27,9267.03000000,9395.00000000,8889.00000000,8915.35000000,37241.34703600,2018_04
2018-04-28,8915.35000000,9427.48000000,8870.00000000,9348.00000000,34759.62842000,2018_04
2018-04-29,9348.00000000,9570.51000000,9163.74000000,9419.00000000,38149.85003500,2018_04
2018-04-30,9417.04000000,9458.64000000,9124.99000000,9246.01000000,35002.03387500,2018_04
