timestamp,open,high,low,close,volume,year_month
2021-02-01,33092.97000000,34717.27000000,32296.16000000,33526.37000000,82718.27688200,2021_02
2021-02-02,33517.09000000,35984.33000000,33418.00000000,35466.24000000,78056.65988000,2021_02
2021-02-03,35472.71000000,37662.63000000,35362.38000000,37618.87000000,80784.33366300,2021_02
2021-02-04,37620.26000000,38708.27000000,36161.95000000,36936.66000000,92080.73589800,2021_02
2021-02-05,36936.65000000,38310.12000000,36570.00000000,38290.24000000,66681.33427500,2021_02
2021-02-06,38289.32000000,40955.51000000,38215.94000000,39186.94000000,98757.31118300,2021_02
2021-02-07,39181.01000000,39700.00000000,37351.00000000,38795.69000000,84363.67976300,2021_02
2021-02-08,38795.69000000,46794.45000000,37988.89000000,46374.87000000,138597.53691400,2021_02
2021-02-09,46374.86000000,48142.19000000,44961.09000000,46420.42000000,115499.86171200,2021_02
2021-02-10,46420.42000000,47310.00000000,43727.00000000,44807.58000000,97154.18220000,2021_02
2021-02-11,44807.58000000,48678.90000000,43994.02000000,47969.51000000,89561.08145400,2021_02
2021-02-12,47968.66000000,48985.80000000,46125.00000000,47287.60000000,85870.03569700,2021_02
2021-02-13,47298.15000000,48150.00000000,46202.53000000,47153.69000000,63768.09739900,2021_02
2021-02-14,47156.78000000,49707.43000000,47014.17000000,48577.79000000,73735.47553300,2021_02
2021-02-15,48580.47000000,49010.92000000,45570.79000000,47911.10000000,79398.15678400,2021_02
2021-02-16,47911.10000000,50689.18000000,47003.62000000,49133.45000000,88813.26629800,2021_02
2021-02-17,49133.45000000,52618.74000000,48947.00000000,52119.71000000,85743.63781800,2021_02
2021-02-18,52117.67000000,52530.00000000,50901.90000000,51552.60000000,60758.04695400,2021_02
2021-02-19,51552.61000000,56368.00000000,50710.20000000,55906.00000000,79659.77802000,2021_02
2021-02-20,55906.00000000,57700.46000000,53863.93000000,55841.19000000,80948.20531400,2021_02
2021-02-21,55841.19000000,58352.80000000,55477.59000000,57408.57000000,58166.70851100,2021_02
2021-02-22,57412.35000000,57508.47000000,47622.00000000,54087.67000000,134019.43494400,2021_02
2021-02-23,54087.67000000,54183.59000000,44892.56000000,48891.00000000,169375.02505100,2021_02
2021-02-24,48891.00000000,51374.99000000,46988.69000000,49676.20000000,91881.20925200,2021_02
2021-02-25,49676.21000000,52041.73000000,46674.34000000,47073.73000000,83310.67312100,2021_02
2021-02-26,47073.73000000,48424.11000000,44106.78000000,46276.87000000,109423.20066300,2021_02
2021-02-27,46276.88000000,48394.00000000,45000.00000000,46106.43000000,66060.83429200,2021_02
2021-02-28,46103.67000000,46638.46000000,43000.00000000,45135.66000000,83055.36904200,2021_02
