timestamp,open,high,low,close,volume,year_month
2020-12-01,19695.87000000,19888.00000000,18001.12000000,18764.96000000,127698.76265200,2020_12
2020-12-02,18764.96000000,19342.00000000,18330.00000000,19204.09000000,75911.01347800,2020_12
2020-12-03,19204.08000000,19598.00000000,18867.20000000,19421.90000000,66689.39127900,2020_12
2020-12-04,19422.34000000,19527.00000000,18565.31000000,18650.52000000,71283.66820000,2020_12
2020-12-05,18650.51000000,19177.00000000,18500.00000000,19147.66000000,42922.74857300,2020_12
2020-12-06,19147.66000000,19420.00000000,18857.00000000,19359.40000000,37043.09186100,2020_12
2020-12-07,19358.67000000,19420.91000000,18902.88000000,19166.90000000,41372.29629300,2020_12
2020-12-08,19166.90000000,19294.84000000,18200.00000000,18324.11000000,61626.94761400,2020_12
2020-12-09,18324.11000000,18639.57000000,17650.00000000,18541.28000000,79585.55380100,2020_12
2020-12-10,18541.29000000,18557.32000000,17911.12000000,18254.63000000,52890.67509400,2020_12
2020-12-11,18254.81000000,18292.73000000,17572.33000000,18036.53000000,72610.72425900,2020_12
2020-12-12,18036.53000000,18948.66000000,18020.70000000,18808.69000000,49519.97843200,2020_12
2020-12-13,18808.69000000,19411.00000000,18711.12000000,19174.99000000,56560.82174400,2020_12
2020-12-14,19174.99000000,19349.00000000,19000.00000000,19273.14000000,47257.20129400,2020_12
2020-12-15,19273.69000000,19570.00000000,19050.00000000,19426.43000000,61834.36601100,2020_12
2020-12-16,19426.43000000,21560.00000000,19278.60000000,21335.52000000,114306.33557000,2020_12
2020-12-17,21335.52000000,23800.00000000,21230.00000000,22797.16000000,184882.47674800,2020_12
2020-12-18,22797.15000000,23285.18000000,22350.00000000,23107.39000000,79646.13431500,2020_12
2020-12-19,23107.39000000,24171.47000000,22750.00000000,23821.61000000,86045.06467700,2020_12
2020-12-20,23821.60000000,24295.00000000,23060.00000000,23455.52000000,76690.14568500,2020_12
2020-12-21,23455.54000000,24102.77000000,21815.00000000,22719.71000000,88030.29724300,2020_12
2020-12-22,22719.88000000,23837.10000000,22353.40000000,23810.79000000,87033.12616000,2020_12
2020-12-23,23810.79000000,24100.00000000,22600.00000000,23232.76000000,119047.25973300,2020_12
2020-12-24,23232.39000000,23794.43000000,22703.42000000,23729.20000000,69013.83425200,2020_12
2020-12-25,23728.99000000,24789.86000000,23433.60000000,24712.47000000,79519.94356900,2020_12
2020-12-26,24712.47000000,26867.03000000,24500.00000000,26493.39000000,97806.51338600,2020_12
2020-12-27,26493.40000000,28422.00000000,25700.00000000,26281.66000000,148455.58621400,2020_12
2020-12-28,26281.54000000,27500.00000000,26101.00000000,27079.41000000,79721.74249600,2020_12
2020-12-29,27079.42000000,27410.00000000,25880.00000000,27385.00000000,69411.59260600,2020_12
2020-12-30,27385.00000000,28996.00000000,27320.00000000,28875.54000000,95356.05782600,2020_12
2020-12-31,28875.55000000,29300.00000000,27850.00000000,28923.63000000,75508.50515200,2020_12
